,Fwd Packets Length Total,Bwd Packets Length Total,Fwd Packet Length Max,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Mean,Bwd Packet Length Std,Fwd IAT Total,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,Avg Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Subflow Fwd Bytes,Subflow Bwd Bytes,Init Fwd Win Bytes,Label
2208718,935,371.0,935,187.0,418.1447,371,123.666664,214.19695,4541509.0,935,145.11111,320.6148,102793.86,163.25,187.0,123.666664,935,371,219,0
506579,1148,1581.0,677,143.5,228.12967,1173,225.85715,430.0986,1557970.0,1173,170.5625,319.43323,102037.59,181.93333,143.5,225.85715,1148,1581,8192,0
2353459,935,614.0,935,187.0,418.1447,307,153.5,177.24654,4212138.0,935,154.9,302.35794,91420.32,172.11111,187.0,153.5,935,614,219,0
2680121,0,0.0,0,0.0,0.0,0,0.0,0.0,1030710.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
2774119,48,48.0,48,48.0,0.0,48,48.0,0.0,0.0,48,48.0,0.0,0.0,72.0,48.0,48.0,48,48,-1,0
3480799,0,0.0,0,0.0,0.0,0,0.0,0.0,170799.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
1345027,0,0.0,0,0.0,0.0,0,0.0,0.0,54364442.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,279,0
2554297,1144,1581.0,677,143.0,227.96992,1173,143.72728,352.1017,19100000.0,1173,136.25,292.27707,85425.88,143.42105,143.0,143.72728,1144,1581,8192,0
520356,97,231.0,97,24.25,48.5,231,57.75,115.5,62101.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
3252298,1442,1731.0,725,103.0,191.12541,1179,216.375,405.46478,4489027.0,1179,137.95653,278.8795,77773.77,144.22728,103.0,216.375,1442,1731,8192,0
3431504,364,582.0,103,52.0,49.217205,409,116.4,167.03532,359077.0,409,72.76923,109.53322,11997.525,78.833336,52.0,116.4,364,582,8192,0
3314453,1132,1581.0,661,113.2,205.34242,1173,225.85715,430.0986,5411890.0,1173,150.72223,303.48096,92100.68,159.58824,113.2,225.85715,1132,1581,8192,0
1277861,41,155.0,41,41.0,0.0,155,155.0,0.0,0.0,155,79.0,65.81793,4332.0,118.5,41.0,155.0,41,155,-1,0
2437636,935,676.0,935,187.0,418.1447,338,169.0,195.1444,4584511.0,935,161.1,306.08295,93686.766,179.0,187.0,169.0,935,676,219,0
925399,1148,1581.0,677,104.36364,202.29448,1173,225.85715,430.0986,5232724.0,1173,143.63158,298.52026,89114.36,151.61111,104.36364,225.85715,1148,1581,8192,0
1156042,646,970.0,368,49.692307,113.567444,794,80.833336,228.43613,60633584.0,794,62.153847,171.91316,29554.135,64.64,49.692307,80.833336,646,970,8192,0
529187,0,0.0,0,0.0,0.0,0,0.0,0.0,153.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,149,0
1185400,9,0.0,1,0.9,0.31622776,0,0.0,0.0,85124941.0,1,0.5,0.51298916,0.2631579,0.5263158,0.9,0.0,9,0,254,0
2859090,1128,1581.0,661,112.8,205.13887,1173,225.85715,430.0986,6191133.0,1173,150.5,303.43723,92074.15,159.35294,112.8,225.85715,1128,1581,8192,0
675781,1460,1731.0,741,104.28571,195.09068,1179,216.375,405.46478,4083720.0,1179,138.73914,280.39603,78621.93,145.04546,104.28571,216.375,1460,1731,8192,0
724397,1148,1581.0,677,114.8,210.09247,1173,225.85715,430.0986,6265769.0,1173,151.61111,305.08267,93075.43,160.52942,114.8,225.85715,1148,1581,8192,0
3310791,77,0.0,46,25.666666,23.459185,0,0.0,0.0,806.0,46,30.75,21.68525,470.25,41.0,25.666666,0.0,77,0,258,0
2075941,935,329.0,935,187.0,418.1447,329,109.666664,189.94824,4362949.0,935,140.44444,317.20346,100618.03,158.0,187.0,109.666664,935,329,219,0
1090633,44,100.0,44,44.0,0.0,100,100.0,0.0,0.0,100,62.666668,32.331615,1045.3334,94.0,44.0,100.0,44,100,-1,0
1285396,597,768.0,293,33.166668,94.52933,384,51.2,135.11646,116511896.0,384,40.14706,111.71124,12479.402,41.363636,33.166668,51.2,597,768,8192,0
2042186,935,298.0,935,233.75,467.5,298,59.6,133.26965,5031271.0,935,123.3,300.18515,90111.125,137.0,233.75,59.6,935,298,219,0
2845506,1148,1581.0,677,114.8,210.09247,1173,225.85715,430.0986,5972116.0,1173,151.61111,305.08267,93075.43,160.52942,114.8,225.85715,1148,1581,8192,0
1885207,935,311.0,935,187.0,418.1447,311,155.5,219.9102,1707.0,935,155.75,333.1412,110983.07,178.0,187.0,155.5,935,311,65535,0
3535850,1459,1731.0,741,97.26667,189.93175,1179,216.375,405.46478,4407679.0,1179,132.91667,275.70477,76013.125,138.69565,97.26667,216.375,1459,1731,8192,0
411855,1148,1581.0,677,143.5,228.12967,1173,225.85715,430.0986,1629225.0,1173,170.5625,319.43323,102037.59,181.93333,143.5,225.85715,1148,1581,8192,0
691920,97,231.0,97,24.25,48.5,231,57.75,115.5,62033.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
641641,77,0.0,46,25.666666,23.459185,0,0.0,0.0,796.0,46,30.75,21.68525,470.25,41.0,25.666666,0.0,77,0,253,0
2020828,935,368.0,935,187.0,418.1447,368,122.666664,212.4649,5399505.0,935,144.77777,320.35205,102625.445,162.875,187.0,122.666664,935,368,219,0
3008252,2111,8590.0,789,211.1,325.38095,1460,572.6667,647.6368,1183056.0,1460,411.57693,558.0493,311419.06,428.04,211.1,572.6667,2111,8590,8192,0
3002105,0,0.0,0,0.0,0.0,0,0.0,0.0,54447584.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,279,0
1679568,935,268.0,935,187.0,418.1447,268,134.0,189.50462,1113.0,935,150.375,330.61584,109306.836,171.85715,187.0,134.0,935,268,65535,0
1892104,935,249.0,935,187.0,418.1447,249,124.5,176.0696,32169.0,935,148.0,329.7172,108713.43,169.14285,187.0,124.5,935,249,65535,0
2770426,1389,392.0,682,106.84615,195.14859,291,56.0,105.39766,3968554.0,682,84.809525,164.767,27148.162,89.05,106.84615,56.0,1389,392,8192,0
3020790,0,0.0,0,0.0,0.0,0,0.0,0.0,253626.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
2534283,935,398.0,935,187.0,418.1447,398,132.66667,229.7854,4144964.0,935,148.11111,323.10928,104399.61,166.625,187.0,132.66667,935,398,237,0
540957,1132,1581.0,661,141.5,222.79202,1173,225.85715,430.0986,1430798.0,1173,169.5625,317.7628,100973.195,180.86667,141.5,225.85715,1132,1581,8192,0
2133408,935,358.0,935,187.0,418.1447,358,119.333336,206.69139,4206824.0,935,143.66667,319.49725,102078.5,161.625,187.0,119.333336,935,358,219,0
2946327,1442,1731.0,725,103.0,191.12541,1179,216.375,405.46478,4207846.0,1179,137.95653,278.8795,77773.77,144.22728,103.0,216.375,1442,1731,8192,0
973040,547,2565.0,409,68.375,139.50314,1430,320.625,540.7204,118176481.0,1430,207.11765,393.7561,155043.86,220.0625,68.375,320.625,547,2565,258,0
656371,161,488.0,161,53.666668,92.95339,488,122.0,244.0,431.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
1374502,97,232.0,97,24.25,48.5,232,58.0,116.0,61928.0,232,36.555557,80.00486,6400.778,41.125,24.25,58.0,97,232,8192,0
1855738,935,316.0,935,187.0,418.1447,316,158.0,223.44574,15814.0,935,156.375,333.4786,111207.984,178.71428,187.0,158.0,935,316,65535,0
250886,77,0.0,46,25.666666,23.459185,0,0.0,0.0,904.0,46,30.75,21.68525,470.25,41.0,25.666666,0.0,77,0,257,0
425796,1148,1581.0,677,143.5,228.12967,1173,225.85715,430.0986,2222058.0,1173,170.5625,319.43323,102037.59,181.93333,143.5,225.85715,1148,1581,8192,0
3513181,1442,1731.0,725,103.0,191.12541,1179,192.33333,386.07446,4069011.0,1179,132.20833,274.19937,75185.305,137.95653,103.0,192.33333,1442,1731,8192,0
930950,97,232.0,97,24.25,48.5,232,58.0,116.0,61985.0,232,36.555557,80.00486,6400.778,41.125,24.25,58.0,97,232,8192,0
1831698,935,311.0,935,187.0,418.1447,311,155.5,219.9102,1515.0,935,155.75,333.1412,110983.07,178.0,187.0,155.5,935,311,65535,0
615589,161,488.0,161,53.666668,92.95339,488,122.0,244.0,385.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
3091970,30,119.0,30,30.0,0.0,119,119.0,0.0,0.0,119,59.666668,51.384174,2640.3333,89.5,30.0,119.0,30,119,-1,0
684336,0,0.0,0,0.0,0.0,0,0.0,0.0,1349760.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0
1229259,0,0.0,0,0.0,0.0,0,0.0,0.0,53707212.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,279,0
2009332,935,676.0,935,187.0,418.1447,338,169.0,195.1444,5653215.0,935,161.1,306.08295,93686.766,179.0,187.0,169.0,935,676,219,0
3024729,2334,8704.0,710,212.18182,303.3344,1460,669.53845,643.0988,5430795.0,1460,441.52,552.7367,305517.84,459.91666,212.18182,669.53845,2334,8704,8192,0
912269,0,0.0,0,0.0,0.0,0,0.0,0.0,5134915.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
2242361,935,310.0,935,187.0,418.1447,310,103.333336,178.97858,4258422.0,935,138.33333,315.85202,99762.5,155.625,187.0,103.333336,935,310,219,0
958980,1071,4841.0,440,63.0,116.78292,1460,284.7647,483.8943,118002193.0,1460,168.91429,360.2315,129766.73,173.88235,63.0,284.7647,1071,4841,8192,0
1163492,1092,6444.0,466,72.8,127.55626,1460,429.6,605.8623,117368413.0,1460,243.09677,461.2526,212753.95,251.2,72.8,429.6,1092,6444,8192,0
1254917,529,5575.0,221,52.9,83.18581,1460,557.5,670.6884,45678223.0,1460,290.66666,523.0919,273625.12,305.2,52.9,557.5,529,5575,8192,0
249633,1144,1581.0,677,143.0,227.96992,1173,225.85715,430.0986,2071977.0,1173,170.3125,319.4027,102018.09,181.66667,143.0,225.85715,1144,1581,8192,0
907141,44,0.0,22,22.0,0.0,0,0.0,0.0,416573.0,22,22.0,0.0,0.0,33.0,22.0,0.0,44,0,-1,0
1260402,0,0.0,0,0.0,0.0,0,0.0,0.0,23.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,229,0
223816,97,231.0,97,24.25,48.5,231,57.75,115.5,61993.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
1547,1802,196.0,1456,300.33334,582.8295,196,39.2,87.65386,42883.0,1456,166.5,420.5409,176854.64,181.63637,300.33334,39.2,1802,196,8192,0
3014993,37,133.0,37,37.0,0.0,133,133.0,0.0,0.0,133,69.0,55.425625,3072.0,103.5,37.0,133.0,37,133,-1,0
1074088,41,169.0,41,41.0,0.0,169,169.0,0.0,0.0,169,83.666664,73.90083,5461.3335,125.5,41.0,169.0,41,169,-1,0
2182983,935,303.0,935,187.0,418.1447,303,101.0,174.93713,4287090.0,935,137.55556,315.38474,99467.53,154.75,187.0,101.0,935,303,219,0
3057253,1459,1731.0,741,104.21429,195.11345,1179,216.375,405.46478,3887510.0,1179,138.69565,280.41098,78630.31,145.0,104.21429,216.375,1459,1731,8192,0
2530480,935,361.0,935,187.0,418.1447,361,120.333336,208.42345,4190469.0,935,144.0,319.7503,102240.25,162.0,187.0,120.333336,935,361,237,0
1943536,935,339.0,935,187.0,418.1447,339,169.5,239.7092,3129.0,935,159.25,335.14633,112323.07,182.0,187.0,169.5,935,339,65535,0
2485477,935,325.0,935,187.0,418.1447,325,108.333336,187.63884,4183044.0,935,140.0,316.9089,100431.25,157.5,187.0,108.333336,935,325,219,0
1860496,935,291.0,935,187.0,418.1447,291,145.5,205.76807,1510.0,935,153.25,331.88242,110145.93,175.14285,187.0,145.5,935,291,65535,0
1385818,97,232.0,97,24.25,48.5,232,58.0,116.0,62160.0,232,36.555557,80.00486,6400.778,41.125,24.25,58.0,97,232,8192,0
1685013,935,267.0,935,187.0,418.1447,267,133.5,188.79752,1213.0,935,150.25,330.56522,109273.36,171.71428,187.0,133.5,935,267,65535,0
2073023,935,796.0,935,187.0,418.1447,398,199.0,229.7854,4759762.0,935,173.1,314.71274,99044.1,192.33333,187.0,199.0,935,796,237,0
3386718,97,231.0,97,24.25,48.5,231,57.75,115.5,62109.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
483879,428,2267.0,428,107.0,214.0,1460,453.4,662.38043,36378.0,1460,269.5,498.85764,248858.94,299.44446,107.0,453.4,428,2267,8192,0
925677,83,211.0,83,83.0,0.0,211,211.0,0.0,0.0,211,125.666664,73.90083,5461.3335,188.5,83.0,211.0,83,211,-1,0
2707541,4150,13150.0,661,153.7037,260.45786,1460,469.64285,628.83093,116000000.0,1460,308.92856,502.8929,252901.27,314.54544,153.7037,469.64285,4150,13150,8192,0
2016552,935,328.0,935,187.0,418.1447,328,109.333336,189.3709,5549195.0,935,140.33333,317.1293,100571.0,157.875,187.0,109.333336,935,328,237,0
448294,2259,4985.0,1064,118.89474,249.46028,1460,276.94446,465.4835,117000000.0,1460,190.63158,370.23868,137076.67,195.78378,118.89474,276.94446,2259,4985,8192,0
235131,0,0.0,0,0.0,0.0,0,0.0,0.0,86100000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62559,0
2670314,0,0.0,0,0.0,0.0,0,0.0,0.0,266848.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
3458265,31,0.0,31,10.333333,17.897858,0,0.0,0.0,239.0,31,7.75,15.5,240.25,10.333333,10.333333,0.0,31,0,253,0
1653966,935,287.0,935,187.0,418.1447,287,143.5,202.93965,6019.0,935,152.75,331.64816,109990.5,174.57143,187.0,143.5,935,287,65535,0
2804767,161,488.0,161,53.666668,92.95339,488,122.0,244.0,497.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
298330,44,100.0,44,44.0,0.0,100,100.0,0.0,0.0,100,62.666668,32.331615,1045.3334,94.0,44.0,100.0,44,100,-1,0
3058596,77,205.0,77,77.0,0.0,205,205.0,0.0,0.0,205,119.666664,73.90083,5461.3335,179.5,77.0,205.0,77,205,-1,0
1108678,62,198.0,31,31.0,0.0,99,99.0,0.0,38731.0,99,58.2,37.245132,1387.2,72.75,31.0,99.0,62,198,-1,0
210275,44,252.0,44,44.0,0.0,252,252.0,0.0,0.0,252,113.333336,120.08886,14421.333,170.0,44.0,252.0,44,252,-1,0
2419608,935,366.0,935,187.0,418.1447,366,122.0,211.3102,4442466.0,935,144.55556,320.1785,102514.28,162.625,187.0,122.0,935,366,219,0
3263432,97,231.0,97,24.25,48.5,231,57.75,115.5,61721.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
698526,1148,1581.0,677,127.55556,218.69106,1173,225.85715,430.0986,3771139.0,1173,160.52942,312.0441,97371.516,170.5625,127.55556,225.85715,1148,1581,8192,0
1703958,935,339.0,935,187.0,418.1447,339,169.5,239.7092,2035.0,935,159.25,335.14633,112323.07,182.0,187.0,169.5,935,339,65535,0
1684652,935,261.0,935,187.0,418.1447,261,130.5,184.55487,1195.0,935,149.5,330.26917,109077.71,170.85715,187.0,130.5,935,261,65535,0
2270575,935,320.0,935,187.0,418.1447,320,106.666664,184.75209,4347622.0,935,139.44444,316.54822,100202.78,156.875,187.0,106.666664,935,320,237,0
642514,1440,1731.0,725,102.85714,191.17284,1179,216.375,405.46478,3988210.0,1179,137.86957,278.9101,77790.84,144.13637,102.85714,216.375,1440,1731,8192,0
1789532,935,349.0,935,187.0,418.1447,349,174.5,246.78027,1132.0,935,160.5,335.93027,112849.14,183.42857,187.0,174.5,935,349,65535,0
2605649,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,230,0
1864447,935,273.0,935,187.0,418.1447,273,136.5,193.04015,30588.0,935,151.0,330.8746,109478.0,172.57143,187.0,136.5,935,273,65535,0
1869705,935,339.0,935,187.0,418.1447,339,169.5,239.7092,1386.0,935,159.25,335.14633,112323.07,182.0,187.0,169.5,935,339,65535,0
2364372,935,366.0,935,187.0,418.1447,366,122.0,211.3102,4058205.0,935,144.55556,320.1785,102514.28,162.625,187.0,122.0,935,366,219,0
3496757,38,70.0,38,38.0,0.0,70,70.0,0.0,0.0,70,48.666668,18.475208,341.33334,73.0,38.0,70.0,38,70,-1,0
460781,1148,1581.0,677,114.8,210.09247,1173,225.85715,430.0986,4129887.0,1173,151.61111,305.08267,93075.43,160.52942,114.8,225.85715,1148,1581,8192,0
1043760,161,488.0,161,53.666668,92.95339,488,122.0,244.0,431.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
136271,286,170.0,103,57.2,52.485237,131,42.5,61.798058,95703.0,131,45.6,52.984695,2807.3777,50.666668,57.2,42.5,286,170,8192,0
3418225,557,3782.0,206,61.88889,88.34371,1460,472.75,635.2259,133422.0,1460,241.05556,464.21933,215499.58,255.23529,61.88889,472.75,557,3782,8192,0
3289208,482,3420.0,207,37.076923,71.64433,1460,213.75,490.1833,60698294.0,1460,130.06667,367.05566,134729.86,134.55173,37.076923,213.75,482,3420,8192,0
1799586,935,333.0,935,187.0,418.1447,333,166.5,235.46655,1518.0,935,158.5,334.69302,112019.43,181.14285,187.0,166.5,935,333,65535,0
3093480,832,5594.0,458,39.61905,108.647354,1460,294.42105,541.8995,116072847.0,1460,156.7317,393.5312,154866.8,160.65,39.61905,294.42105,832,5594,8192,0
3191778,1789,1618.0,661,198.77777,270.9436,1173,179.77777,383.64658,2430153.0,1173,179.3158,316.2564,100018.12,189.27777,198.77777,179.77777,1789,1618,8192,0
96041,0,0.0,0,0.0,0.0,0,0.0,0.0,57700000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,21859,0
528014,47,271.0,47,47.0,0.0,271,271.0,0.0,0.0,271,121.666664,129.32646,16725.334,182.5,47.0,271.0,47,271,-1,0
1242424,30,100.0,30,30.0,0.0,100,100.0,0.0,0.0,100,53.333332,40.41452,1633.3334,80.0,30.0,100.0,30,100,-1,0
1673658,935,349.0,935,187.0,418.1447,349,174.5,246.78027,1104.0,935,160.5,335.93027,112849.14,183.42857,187.0,174.5,935,349,65535,0
3444919,0,0.0,0,0.0,0.0,0,0.0,0.0,112642697.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1,0
3362990,0,0.0,0,0.0,0.0,0,0.0,0.0,1000451.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,6242,0
3234962,198,1726.0,198,33.0,80.83316,1460,345.2,633.74695,60070552.0,1460,160.33333,419.2069,175734.42,174.90909,33.0,345.2,198,1726,8192,0
972082,930,3797.0,290,54.705883,86.1066,1430,210.94444,450.93622,117947252.0,1430,131.30556,329.78867,108760.56,135.05714,54.705883,210.94444,930,3797,8192,0
1150815,1138,1581.0,677,126.44444,218.25049,1173,225.85715,430.0986,2777024.0,1173,159.94118,311.95642,97316.81,169.9375,126.44444,225.85715,1138,1581,8192,0
2970336,38,70.0,38,38.0,0.0,70,70.0,0.0,0.0,70,48.666668,18.475208,341.33334,73.0,38.0,70.0,38,70,-1,0
330211,70,410.0,35,35.0,0.0,205,205.0,0.0,22067.0,205,103.0,93.11283,8670.0,128.75,35.0,205.0,70,410,-1,0
2982533,161,488.0,161,53.666668,92.95339,488,122.0,244.0,510.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
3075572,1206,3950.0,876,150.75,303.0944,1460,658.3333,675.79126,99639402.0,1460,343.73334,530.2604,281176.06,368.2857,150.75,658.3333,1206,3950,8192,0
2335963,935,311.0,935,187.0,418.1447,311,103.666664,179.55594,3962078.0,935,138.44444,315.92014,99805.53,155.75,187.0,103.666664,935,311,219,0
992359,37,53.0,37,37.0,0.0,53,53.0,0.0,0.0,53,42.333332,9.237604,85.333336,63.5,37.0,53.0,37,53,-1,0
2749764,0,0.0,0,0.0,0.0,0,0.0,0.0,9099279.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,8192,0
2573364,771,13021.0,443,36.714287,103.63693,1460,542.5417,666.783,116000000.0,1460,299.82608,545.65234,297736.5,306.4889,36.714287,542.5417,771,13021,8192,0
3358608,38,95.0,38,38.0,0.0,95,95.0,0.0,0.0,95,57.0,32.908966,1083.0,85.5,38.0,95.0,38,95,-1,0
2004746,935,323.0,935,187.0,418.1447,323,107.666664,186.48413,5434932.0,935,139.77777,316.7636,100339.195,157.25,187.0,107.666664,935,323,219,0
3252519,1441,1731.0,725,102.92857,191.14894,1179,216.375,405.46478,4048872.0,1179,137.91304,278.8947,77782.266,144.18182,102.92857,216.375,1441,1731,8192,0
3395518,9424,201928.0,565,100.25532,206.2946,1460,1311.2208,392.21512,4539404.0,1460,848.8032,677.44476,458931.4,852.2258,100.25532,1311.2208,9424,201928,8192,0
1206042,161,488.0,161,53.666668,92.95339,488,122.0,244.0,423.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
3013489,1349,5927.0,485,149.88889,206.21072,1460,185.21875,439.86917,3088225.0,1460,173.2381,394.40372,155554.28,177.46341,149.88889,185.21875,1349,5927,8192,0
2522345,935,406.0,935,187.0,418.1447,406,135.33333,234.4042,4235534.0,935,149.0,323.89273,104906.5,167.625,187.0,135.33333,935,406,219,0
971082,161,488.0,161,53.666668,92.95339,488,122.0,244.0,441.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
602680,116,288.0,58,58.0,0.0,144,144.0,0.0,51411.0,144,92.4,47.10414,2218.8,115.5,58.0,144.0,116,288,-1,0
1715100,935,349.0,935,187.0,418.1447,349,174.5,246.78027,1309.0,935,160.5,335.93027,112849.14,183.42857,187.0,174.5,935,349,65535,0
2489209,935,318.0,935,187.0,418.1447,318,106.0,183.59738,4255382.0,935,139.22223,316.4063,100112.945,156.625,187.0,106.0,935,318,237,0
2386706,935,350.0,935,187.0,418.1447,350,116.666664,202.0726,4287846.0,935,142.77777,318.83685,101656.945,160.625,187.0,116.666664,935,350,237,0
601521,1438,1731.0,725,102.71429,191.04466,1179,216.375,405.46478,4222820.0,1179,137.78261,278.86963,77768.266,144.04546,102.71429,216.375,1438,1731,8192,0
3042474,41,169.0,41,41.0,0.0,169,169.0,0.0,0.0,169,83.666664,73.90083,5461.3335,125.5,41.0,169.0,41,169,-1,0
3123210,161,488.0,161,53.666668,92.95339,488,122.0,244.0,476.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
1864516,935,342.0,935,187.0,418.1447,342,171.0,241.83052,1432.0,935,159.625,335.3778,112478.266,182.42857,187.0,171.0,935,342,65535,0
3286933,0,0.0,0,0.0,0.0,0,0.0,0.0,86090394.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62541,0
422981,97,231.0,97,24.25,48.5,231,57.75,115.5,61865.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
2025975,935,340.0,935,187.0,418.1447,340,113.333336,196.29909,5352025.0,935,141.66667,318.04086,101150.0,159.375,187.0,113.333336,935,340,219,0
2910034,364,582.0,103,52.0,49.217205,409,116.4,167.03532,587447.0,409,72.76923,109.53322,11997.525,78.833336,52.0,116.4,364,582,8192,0
348766,77,0.0,46,25.666666,23.459185,0,0.0,0.0,372.0,46,30.75,21.68525,470.25,41.0,25.666666,0.0,77,0,251,0
1275637,52,108.0,52,52.0,0.0,108,108.0,0.0,0.0,108,70.666664,32.331615,1045.3334,106.0,52.0,108.0,52,108,-1,0
580206,1128,1581.0,661,141.0,222.62332,1173,225.85715,430.0986,1702101.0,1173,169.3125,317.73126,100953.164,180.6,141.0,225.85715,1128,1581,8192,0
140497,78,164.0,42,39.0,4.2426405,96,82.0,19.79899,3594961.0,96,56.8,25.163465,633.2,71.0,39.0,82.0,78,164,-1,0
3129791,161,488.0,161,53.666668,92.95339,488,122.0,244.0,302.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
2807160,0,0.0,0,0.0,0.0,0,0.0,0.0,88187529.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,63329,0
1717751,935,266.0,935,187.0,418.1447,266,133.0,188.09041,1216.0,935,150.125,330.51495,109240.125,171.57143,187.0,133.0,935,266,65535,0
2793581,0,0.0,0,0.0,0.0,0,0.0,0.0,86147924.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62561,0
601632,1433,1731.0,725,102.35714,191.1655,1179,216.375,405.46478,4069803.0,1179,137.56522,278.94717,77811.53,143.81818,102.35714,216.375,1433,1731,8192,0
2707306,925,4156.0,559,44.04762,128.02127,1460,230.88889,478.141,116000000.0,1460,127.025,342.28543,117159.305,130.28206,44.04762,230.88889,925,4156,8192,0
386177,97,231.0,97,24.25,48.5,231,57.75,115.5,62073.0,231,36.444443,79.69961,6352.028,41.0,24.25,57.75,97,231,8192,0
1879886,935,323.0,935,187.0,418.1447,323,161.5,228.3955,1440.0,935,157.25,333.9661,111533.36,179.71428,187.0,161.5,935,323,65535,0
1903882,935,341.0,935,187.0,418.1447,341,170.5,241.12341,2691.0,935,159.5,335.3003,112426.29,182.28572,187.0,170.5,935,341,65535,0
3110865,60,132.0,60,60.0,0.0,132,132.0,0.0,0.0,132,84.0,41.569218,1728.0,126.0,60.0,132.0,60,132,-1,0
453476,0,0.0,0,0.0,0.0,0,0.0,0.0,86500000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62541,0
3153298,1132,1581.0,661,141.5,222.79202,1173,225.85715,430.0986,2093997.0,1173,169.5625,317.7628,100973.195,180.86667,141.5,225.85715,1132,1581,8192,0
3373412,1128,1581.0,661,141.0,222.62332,1173,225.85715,430.0986,2158402.0,1173,169.3125,317.73126,100953.164,180.6,141.0,225.85715,1128,1581,8192,0
2844405,0,0.0,0,0.0,0.0,0,0.0,0.0,86291609.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,62562,0
1235510,62,0.0,31,31.0,0.0,0,0.0,0.0,6143852.0,31,31.0,0.0,0.0,46.5,31.0,0.0,62,0,66,0
2300191,935,329.0,935,187.0,418.1447,329,109.666664,189.94824,4124009.0,935,140.44444,317.20346,100618.03,158.0,187.0,109.666664,935,329,219,0
1616072,935,310.0,935,187.0,418.1447,310,155.0,219.20311,1567.0,935,155.625,333.07483,110938.836,177.85715,187.0,155.0,935,310,65535,0
3427906,436,859.0,436,145.33333,251.72472,859,214.75,429.5,578548.0,859,161.875,320.34555,102621.266,185.0,145.33333,214.75,436,859,8192,0
951987,161,488.0,161,53.666668,92.95339,488,122.0,244.0,437.0,488,81.125,173.78758,30202.125,92.71429,53.666668,122.0,161,488,8192,0
2065989,935,356.0,935,187.0,418.1447,356,118.666664,205.5367,4620446.0,935,143.44444,319.3302,101971.78,161.375,187.0,118.666664,935,356,219,0
