,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,attack
12896,24,9,214,860,79,1.0,0.0,255,1.0,0.0,4
12868,24,9,206,49083,4,1.0,0.0,144,1.0,0.0,4
78369,24,9,218,756,3,1.0,0.0,255,1.0,0.0,4
108554,24,9,175,619,1,1.0,0.0,255,1.0,0.0,4
25564,24,9,229,796,1,1.0,0.0,254,1.0,0.0,4
123935,24,9,197,659,6,1.0,0.0,255,1.0,0.0,4
63058,12,9,44,44,156,1.0,0.0,254,1.0,0.01,4
87936,44,9,145,105,1,1.0,0.0,1,0.0,0.62,4
67522,24,1,0,0,24,1.0,0.0,251,1.0,0.0,4
50969,24,9,242,584,7,1.0,0.0,255,1.0,0.0,4
72437,24,9,377,370,11,1.0,0.0,255,1.0,0.0,4
54364,24,9,208,260,12,1.0,0.0,255,1.0,0.0,4
32243,12,9,42,138,69,1.0,0.0,254,1.0,0.01,4
16879,49,9,105,147,2,1.0,0.0,244,0.96,0.01,4
59288,24,9,214,304,4,1.0,0.0,255,1.0,0.0,4
57862,24,9,230,16759,24,1.0,0.0,255,1.0,0.0,4
8972,12,9,44,44,100,1.0,0.0,255,1.0,0.0,4
71151,24,9,291,320,35,1.0,0.0,255,1.0,0.0,4
23308,24,9,212,5723,11,1.0,0.0,255,1.0,0.0,4
37881,24,1,0,0,1,1.0,0.0,247,1.0,0.0,4
61982,24,9,224,2325,5,1.0,0.0,255,1.0,0.0,4
114554,20,9,35195,0,4,1.0,0.0,87,0.45,0.07,4
74541,24,9,257,1275,15,1.0,0.0,255,1.0,0.0,4
389,24,9,219,17540,8,1.0,0.0,255,1.0,0.0,4
87866,24,9,240,438,9,1.0,0.0,255,1.0,0.0,4
31888,12,9,45,72,184,1.0,0.0,255,1.0,0.0,4
30953,24,9,301,984,31,1.0,0.0,255,1.0,0.0,4
48248,24,9,272,4841,1,1.0,0.0,255,1.0,0.0,4
48908,54,9,1261,327,1,1.0,0.0,162,0.46,0.07,4
34121,12,9,44,44,195,1.0,0.0,250,0.98,0.01,4
35091,44,9,147,105,1,1.0,0.0,2,0.01,0.58,4
53399,24,9,237,3222,4,1.0,0.0,239,0.94,0.02,4
56789,54,9,2974,405,1,1.0,0.0,50,0.36,0.04,4
17117,24,9,225,700,15,1.0,0.0,255,1.0,0.0,4
26815,12,9,46,83,2,1.0,0.0,254,1.0,0.01,4
111598,24,5,0,0,2,1.0,0.0,255,1.0,0.0,4
53946,24,9,221,1159,10,1.0,0.0,255,1.0,0.0,4
93830,24,9,217,893,3,1.0,0.0,255,1.0,0.0,4
42173,12,9,44,74,265,1.0,0.01,244,0.96,0.01,4
56261,12,9,44,130,141,1.0,0.0,254,1.0,0.01,4
60885,24,9,336,1021,14,1.0,0.0,255,1.0,0.0,4
111151,20,9,852,0,3,1.0,0.0,106,0.42,0.02,4
55351,24,9,226,1372,8,1.0,0.0,255,1.0,0.0,4
82987,20,9,0,0,2,1.0,0.0,60,0.36,0.18,4
42119,20,9,26,0,1,1.0,0.0,91,0.33,0.02,4
41877,24,9,326,930,3,1.0,0.0,255,1.0,0.0,4
3000,24,1,0,0,1,1.0,0.0,7,0.32,0.23,4
95527,54,9,2948,466,1,1.0,0.0,137,0.54,0.02,4
100435,18,2,0,0,1,1.0,0.0,3,0.03,0.05,4
104202,20,9,1153,0,2,1.0,0.0,12,0.14,0.86,4
86963,12,9,46,135,74,1.0,0.0,254,1.0,0.01,4
123219,24,9,458,5946,6,1.0,0.0,255,1.0,0.0,4
82196,12,9,33,0,1,1.0,0.0,26,0.16,0.04,4
12466,24,9,286,293,3,1.0,0.0,255,1.0,0.0,4
77147,24,9,232,23742,2,1.0,0.0,255,1.0,0.0,4
39300,18,9,7,312,1,1.0,0.0,9,0.03,0.02,4
61844,24,1,0,0,1,1.0,0.0,255,1.0,0.0,4
14123,24,9,323,1085,8,1.0,0.0,255,1.0,0.0,4
1242,24,9,318,495,4,1.0,0.0,255,1.0,0.0,4
19465,49,9,105,145,7,0.14,0.29,228,0.89,0.01,4
125055,24,9,265,411,3,1.0,0.0,255,1.0,0.0,4
100493,24,9,284,3591,3,1.0,0.0,255,1.0,0.0,4
17377,12,9,42,42,3,1.0,0.0,242,0.95,0.01,4
24319,24,9,201,4080,4,1.0,0.0,255,1.0,0.0,4
4925,24,9,237,1484,13,1.0,0.0,255,1.0,0.0,4
105472,14,9,30,0,1,1.0,0.0,3,0.01,0.01,4
103325,54,9,721,336,1,1.0,0.0,120,0.67,0.02,4
5736,24,9,226,2507,4,1.0,0.0,234,0.92,0.01,4
70659,20,9,15722,0,1,1.0,0.0,7,0.03,0.51,4
45833,24,9,295,302,12,1.0,0.0,255,1.0,0.0,4
10528,24,9,324,2174,1,1.0,0.0,255,1.0,0.0,4
16385,24,9,207,19950,14,1.0,0.0,255,1.0,0.0,4
73915,49,9,105,145,1,1.0,0.0,187,0.97,0.02,4
102114,24,9,292,165,1,1.0,0.0,255,1.0,0.0,4
107614,54,9,876,329,1,1.0,0.0,134,0.77,0.03,4
21145,24,9,215,1598,3,1.0,0.0,255,1.0,0.0,4
125803,20,9,259,0,2,1.0,0.0,72,0.26,0.37,4
109452,20,9,748,0,1,1.0,0.0,39,0.14,0.02,4
66624,12,9,35,95,2,0.5,1.0,232,0.99,0.01,4
103832,24,9,237,406,6,1.0,0.0,255,1.0,0.0,4
84723,60,9,10321,15340,1,1.0,0.0,67,0.26,0.02,4
36169,24,9,303,933,10,1.0,0.0,255,1.0,0.0,4
109292,24,9,292,1168,10,1.0,0.0,255,1.0,0.0,4
75397,54,9,1171,328,1,1.0,0.0,171,0.76,0.03,4
62782,49,9,105,146,1,1.0,0.0,39,0.91,0.05,4
124374,24,9,283,3091,2,1.0,0.0,255,1.0,0.0,4
22135,12,9,45,77,282,1.0,0.0,209,0.82,0.01,4
105728,24,9,304,1042,3,1.0,0.0,255,1.0,0.0,4
65799,24,1,0,0,1,1.0,0.0,234,1.0,0.0,4
17529,54,9,748,330,1,1.0,0.0,156,0.74,0.11,4
40212,24,9,243,1541,1,1.0,0.0,255,1.0,0.0,4
105666,24,9,307,2216,24,1.0,0.0,255,1.0,0.0,4
19589,24,9,280,6982,3,1.0,0.0,255,1.0,0.0,4
124122,54,9,966,392,1,1.0,0.0,52,0.2,0.02,4
29819,24,1,0,0,1,1.0,0.0,251,1.0,0.0,4
107344,49,9,105,146,4,0.25,0.5,242,0.95,0.01,4
99348,24,9,272,619,1,1.0,0.0,255,1.0,0.0,4
57993,24,9,310,1585,5,1.0,0.0,255,1.0,0.0,4
10378,24,9,196,1337,33,1.0,0.0,255,1.0,0.0,4
48013,54,9,1004,330,1,1.0,0.0,83,0.86,0.03,4
79258,20,9,95,0,1,1.0,0.0,82,0.78,0.22,4
57934,54,9,1414,377,1,1.0,0.0,181,0.64,0.04,4
98474,24,9,203,236,10,1.0,0.0,255,1.0,0.0,4
76925,64,9,182,0,2,0.5,1.0,14,0.05,0.01,4
117393,24,9,204,8064,9,1.0,0.0,255,1.0,0.0,4
63523,12,9,44,44,183,1.0,0.0,254,1.0,0.01,4
77860,24,9,243,300,27,1.0,0.0,255,1.0,0.0,4
95796,24,9,218,1483,15,1.0,0.0,255,1.0,0.0,4
66358,24,1,0,0,2,1.0,0.0,255,1.0,0.0,4
59101,24,9,1379,1566,12,1.0,0.0,255,1.0,0.0,4
79994,19,9,1419,4152,1,1.0,0.0,45,0.27,0.02,4
40120,12,9,44,110,79,0.99,0.03,246,0.96,0.01,4
105646,44,9,147,0,5,0.2,0.6,1,0.0,0.44,4
125871,24,9,347,5280,7,1.0,0.0,255,1.0,0.0,4
12193,24,9,337,942,14,1.0,0.0,255,1.0,0.0,4
14548,54,9,1250,325,2,0.5,1.0,93,0.36,0.24,4
86439,12,9,45,45,60,1.0,0.0,255,1.0,0.0,4
37298,54,9,948,326,1,1.0,0.0,139,1.0,0.0,4
116725,54,9,13823,1874,1,1.0,0.0,209,0.85,0.04,4
60538,24,9,197,365,17,1.0,0.0,255,1.0,0.0,4
65438,24,9,182,7051,10,1.0,0.0,255,1.0,0.0,4
119658,24,1,0,0,1,1.0,0.0,254,1.0,0.0,4
54698,20,9,192,0,1,1.0,0.0,30,0.33,0.05,4
33375,20,9,4539,0,21,1.0,0.0,112,0.44,0.03,4
108647,24,9,297,284,3,1.0,0.0,255,1.0,0.0,4
87845,54,9,804,369,1,1.0,0.0,41,0.63,0.05,4
354,24,9,196,3282,8,1.0,0.0,255,1.0,0.0,4
32842,20,9,15876,0,8,1.0,0.0,79,1.0,0.0,4
19131,24,9,193,441,15,1.0,0.0,255,1.0,0.0,4
105647,24,9,308,2200,9,1.0,0.0,255,1.0,0.0,4
89640,24,9,229,846,27,1.0,0.0,255,1.0,0.0,4
52653,24,9,222,5830,2,1.0,0.0,255,1.0,0.0,4
26554,12,9,44,44,4,0.5,0.5,52,0.96,0.04,4
66741,24,9,341,81061,3,1.0,0.0,255,1.0,0.0,4
65044,24,9,227,3266,10,1.0,0.0,255,1.0,0.0,4
10764,24,9,316,4282,4,1.0,0.0,255,1.0,0.0,4
49147,54,9,696,282,1,1.0,0.0,54,0.67,0.06,4
63275,24,9,204,882,14,1.0,0.0,255,1.0,0.0,4
61266,24,9,372,940,10,1.0,0.0,220,1.0,0.0,4
46826,24,9,193,3101,29,1.0,0.0,255,1.0,0.0,4
33186,4,1,0,0,1,1.0,0.0,1,0.0,0.07,4
92051,12,9,43,125,249,1.0,0.0,252,0.99,0.01,4
11102,12,9,17,73,1,1.0,0.0,234,0.92,0.01,4
70859,24,9,284,4595,39,1.0,0.0,255,1.0,0.0,4
66439,24,9,277,3468,3,1.0,0.0,255,1.0,0.0,4
44108,24,9,293,306,27,1.0,0.0,255,1.0,0.0,4
39442,24,9,321,517,18,1.0,0.0,255,1.0,0.0,4
93922,24,9,319,261,8,1.0,0.0,255,1.0,0.0,4
74246,24,9,316,266,1,1.0,0.0,255,1.0,0.0,4
123216,24,1,0,0,1,1.0,0.0,136,1.0,0.0,4
56112,4,9,9,38,2,0.5,1.0,9,0.04,0.02,4
54831,24,9,254,9877,8,1.0,0.0,255,1.0,0.0,4
12171,24,9,289,4080,5,1.0,0.0,255,1.0,0.0,4
38497,24,9,295,3280,12,1.0,0.0,229,1.0,0.0,4
42214,24,1,0,0,1,1.0,0.0,26,1.0,0.0,4
46039,24,9,230,984,26,1.0,0.0,255,1.0,0.0,4
19087,24,9,220,294,19,1.0,0.0,255,1.0,0.0,4
31537,24,1,0,0,1,1.0,0.0,127,1.0,0.0,4
11638,24,9,197,777,10,1.0,0.0,64,1.0,0.0,4
45571,24,9,208,1053,27,1.0,0.0,255,1.0,0.0,4
3273,24,9,322,258,8,1.0,0.0,255,1.0,0.0,4
74185,24,9,206,1557,7,1.0,0.0,255,1.0,0.0,4
56867,12,9,44,74,316,1.0,0.0,254,1.0,0.01,4
82967,24,9,336,809,33,1.0,0.0,255,1.0,0.0,4
18683,24,9,253,1022,21,1.0,0.0,255,1.0,0.0,4
95902,24,5,0,0,2,1.0,0.0,254,1.0,0.0,4
72120,54,9,11226,1551,1,1.0,0.0,29,0.11,0.02,4
53849,12,9,45,81,175,1.0,0.0,197,0.77,0.01,4
21438,49,9,105,146,2,1.0,0.0,242,0.95,0.01,4
41667,24,9,195,1042,8,1.0,0.0,255,1.0,0.0,4
50983,24,9,199,893,3,1.0,0.0,255,1.0,0.0,4
28636,24,9,226,1085,7,1.0,0.0,255,1.0,0.0,4
16586,24,9,225,3191,2,1.0,0.0,255,1.0,0.0,4
55372,12,9,46,132,268,1.0,0.0,251,0.98,0.01,4
106938,24,9,149,388,1,1.0,0.0,255,1.0,0.0,4
15151,24,9,194,3182,9,1.0,0.0,255,1.0,0.0,4
37915,24,9,337,8822,7,1.0,0.0,255,1.0,0.0,4
56192,54,9,929,332,1,1.0,0.0,58,0.59,0.06,4
103604,24,9,332,6999,17,1.0,0.0,255,1.0,0.0,4
102652,44,9,145,105,1,1.0,0.0,1,0.0,0.64,4
10733,54,9,1388,327,1,1.0,0.0,8,0.03,0.59,4
38943,24,9,282,260,6,1.0,0.0,255,1.0,0.0,4
69806,20,9,501760,0,2,1.0,0.0,36,0.39,0.03,4
113942,24,9,301,1085,6,1.0,0.0,255,1.0,0.0,4
81482,24,9,231,2239,5,1.0,0.0,251,0.98,0.01,4
43587,24,9,235,3675,2,1.0,0.0,255,1.0,0.0,4
93234,24,9,156,10995,1,1.0,0.0,255,1.0,0.0,4
82801,54,9,1087,326,1,1.0,0.0,120,0.5,0.1,4
19417,24,9,279,2430,7,1.0,0.0,255,1.0,0.0,4
17109,54,9,652,327,1,1.0,0.0,183,0.98,0.04,4
91415,24,9,227,1254,3,1.0,0.0,229,1.0,0.0,4
47883,24,9,254,4447,14,1.0,0.0,255,1.0,0.0,4
49071,24,9,235,2613,10,1.0,0.0,255,1.0,0.0,4
64480,24,9,217,1645,6,1.0,0.0,255,1.0,0.0,4
11464,24,9,223,187,7,1.0,0.0,255,1.0,0.0,4
4998,24,9,290,2860,7,1.0,0.0,255,1.0,0.0,4
37206,24,9,243,8064,20,1.0,0.0,255,1.0,0.0,4
22460,24,9,292,3740,3,1.0,0.0,255,1.0,0.0,4
13278,24,9,326,1691,16,1.0,0.0,255,1.0,0.0,4
201,24,9,227,762,17,1.0,0.0,255,1.0,0.0,4
125109,60,9,102,893,1,1.0,0.0,1,0.04,0.21,4
48633,24,9,232,2022,21,1.0,0.0,255,1.0,0.0,4
26225,54,9,1596,329,1,1.0,0.0,2,1.0,0.0,4
46379,44,9,145,105,1,1.0,0.0,1,0.0,0.62,4
42662,44,9,516,4,127,1.0,0.0,127,1.0,0.0,4
102617,54,9,1738,333,1,1.0,0.0,44,0.73,0.07,4
118140,12,9,43,126,139,1.0,0.0,254,1.0,0.01,4
14934,24,9,300,349,16,1.0,0.0,254,1.0,0.0,4
44971,24,9,224,788,5,1.0,0.0,255,1.0,0.0,4
92115,24,9,198,776,21,1.0,0.0,255,1.0,0.0,4
124458,44,9,516,4,352,1.0,0.0,255,1.0,0.0,4
92742,20,9,11,0,2,1.0,0.0,100,0.51,0.03,4
15876,24,9,201,468,1,1.0,0.0,255,1.0,0.0,4
39454,24,9,171,7764,12,1.0,0.0,255,1.0,0.0,4
52356,24,9,214,1097,14,1.0,0.0,255,1.0,0.0,4
10766,24,9,243,3934,7,1.0,0.0,255,1.0,0.0,4
11806,24,9,309,758,1,1.0,0.0,255,1.0,0.0,4
61713,54,9,5649,325,1,1.0,0.0,106,0.66,0.02,4
1259,24,9,223,3327,2,1.0,0.0,255,1.0,0.0,4
31267,54,9,621,333,1,1.0,0.0,66,0.6,0.03,4
112774,24,9,309,804,7,1.0,0.0,255,1.0,0.0,4
86983,12,9,46,76,137,0.99,0.01,245,0.96,0.01,4
40415,24,9,209,412,13,1.0,0.0,255,1.0,0.0,4
15363,24,9,345,1069,15,1.0,0.0,255,1.0,0.0,4
97549,1,9,7670332,117808,1,1.0,0.0,14,0.82,0.12,4
15622,24,9,244,1451,3,1.0,0.0,255,1.0,0.0,4
19641,24,9,219,4948,1,1.0,0.0,255,1.0,0.0,4
944,24,9,354,1875,3,1.0,0.0,255,1.0,0.0,4
68999,12,9,45,134,215,1.0,0.01,71,0.68,0.02,4
96074,54,9,250702,331,1,1.0,0.0,15,1.0,0.0,4
75895,20,9,6062,0,13,1.0,0.0,56,0.2,0.06,4
82865,12,9,43,80,269,1.0,0.0,254,1.0,0.01,4
88528,24,9,155,2026,1,1.0,0.0,255,1.0,0.0,4
90108,54,9,1600,414,1,1.0,0.0,192,0.75,0.04,4
85236,24,9,142,38299,1,1.0,0.0,255,1.0,0.0,4
81386,20,9,641,0,1,1.0,0.0,50,0.83,0.33,4
14576,54,9,2273,335,1,1.0,0.0,166,0.66,0.01,4
29579,24,9,235,473,1,1.0,0.0,101,1.0,0.0,4
16589,19,9,1502,4152,1,1.0,0.0,48,0.29,0.04,4
117769,12,9,33,0,1,1.0,0.0,53,0.21,0.03,4
118787,24,9,330,1294,15,1.0,0.0,255,1.0,0.0,4
23159,24,5,0,0,3,1.0,0.0,255,1.0,0.0,4
72024,24,9,211,44246,2,1.0,0.0,255,1.0,0.0,4
28351,24,9,304,929,14,1.0,0.0,252,1.0,0.0,4
44047,24,9,316,751,4,1.0,0.0,255,1.0,0.0,4
72339,24,9,319,1870,4,1.0,0.0,255,1.0,0.0,4
21711,20,9,3888,0,10,1.0,0.0,56,0.34,0.04,4
2729,12,9,42,78,242,1.0,0.01,254,1.0,0.01,4
74026,24,9,229,16818,12,1.0,0.0,255,1.0,0.0,4
115769,20,9,2056,0,14,1.0,0.0,122,0.57,0.03,4
102934,24,9,208,3820,22,1.0,0.0,255,1.0,0.0,4
98926,24,9,223,13111,32,1.0,0.0,255,1.0,0.0,4
109694,24,9,223,10541,2,1.0,0.0,255,1.0,0.0,4
78386,24,9,324,788,4,1.0,0.0,255,1.0,0.0,4
95082,24,9,199,1286,5,1.0,0.0,255,1.0,0.0,4
93154,12,9,46,75,276,1.0,0.0,254,1.0,0.01,4
33134,24,9,299,1404,16,1.0,0.0,255,1.0,0.0,4
59250,19,9,245,777,1,1.0,0.0,2,1.0,0.0,4
92192,12,9,45,130,223,1.0,0.01,186,0.83,0.01,4
25263,54,9,1898,412,1,1.0,0.0,124,0.95,0.04,4
116614,12,9,45,127,67,1.0,0.0,255,1.0,0.0,4
125737,24,9,290,930,4,1.0,0.0,255,1.0,0.0,4
80587,24,9,260,584,1,1.0,0.0,255,1.0,0.0,4
122376,24,9,164,2967,1,1.0,0.0,255,1.0,0.0,4
118857,24,9,262,12397,3,1.0,0.0,255,1.0,0.0,4
82728,24,9,269,11460,6,1.0,0.0,112,1.0,0.0,4
74117,24,9,236,3222,5,1.0,0.0,250,0.98,0.01,4
64227,24,9,339,261,18,1.0,0.0,255,1.0,0.0,4
79057,24,9,147,9908,1,1.0,0.0,255,1.0,0.0,4
97002,12,9,44,44,126,1.0,0.0,255,1.0,0.0,4
84184,24,1,0,0,1,1.0,0.0,214,1.0,0.0,4
48890,24,9,211,1767,2,1.0,0.0,255,1.0,0.0,4
70352,24,9,215,65776,11,1.0,0.0,255,1.0,0.0,4
94865,24,9,306,12235,30,1.0,0.0,255,1.0,0.0,4
34861,24,9,232,406,34,1.0,0.0,255,1.0,0.0,4
105352,44,9,146,105,4,0.5,0.5,2,0.01,0.86,4
97702,24,9,328,797,10,1.0,0.0,255,1.0,0.0,4
39924,20,9,12,0,1,1.0,0.0,5,0.13,0.11,4
36740,54,9,1077,326,2,0.5,1.0,34,0.13,0.42,4
109970,12,9,45,76,208,1.0,0.0,254,1.0,0.01,4
2179,24,9,282,4624,5,1.0,0.0,255,1.0,0.0,4
64401,24,9,263,3303,11,1.0,0.0,255,1.0,0.0,4
111519,54,5,0,0,2,1.0,0.0,105,0.74,0.07,4
35344,24,9,228,32755,1,1.0,0.0,255,1.0,0.0,4
58250,54,9,1068,335,2,1.0,0.0,192,0.93,0.06,4
44379,20,9,74,0,1,1.0,0.0,46,0.14,0.05,4
99101,24,1,0,0,2,1.0,0.0,69,1.0,0.0,4
51788,24,9,273,4367,12,1.0,0.0,255,1.0,0.0,4
40253,12,9,43,43,123,1.0,0.0,178,0.7,0.01,4
27597,24,9,197,27340,3,1.0,0.0,255,1.0,0.0,4
36641,24,9,297,334,2,1.0,0.0,255,1.0,0.0,4
26971,24,9,200,4244,10,1.0,0.0,255,1.0,0.0,4
94082,12,9,44,74,122,0.99,0.02,241,0.95,0.01,4
67228,24,9,212,1769,40,1.0,0.0,255,1.0,0.0,4
93172,20,9,192,0,2,1.0,0.0,85,0.23,0.04,4
55371,24,9,300,1651,26,1.0,0.0,255,1.0,0.0,4
43985,44,9,146,105,4,0.25,0.75,3,0.01,0.61,4
61905,24,9,211,301,14,1.0,0.0,255,1.0,0.0,4
70665,54,9,2393,327,1,1.0,0.0,185,0.82,0.04,4
72011,24,9,216,3534,8,1.0,0.0,255,1.0,0.0,4
94778,24,1,0,0,2,1.0,0.0,255,1.0,0.0,4
83276,24,9,303,1037,3,1.0,0.0,249,1.0,0.0,4
116593,24,1,0,0,1,1.0,0.0,255,1.0,0.0,4
77740,24,9,315,1640,2,1.0,0.0,255,1.0,0.0,4
7656,20,9,9198,0,8,1.0,0.0,95,0.4,0.03,4
87646,24,9,204,313,6,1.0,0.0,255,1.0,0.0,4
108110,12,9,42,42,10,1.0,0.0,251,0.98,0.01,4
58208,12,9,44,129,76,0.99,0.03,254,1.0,0.01,4
59468,24,1,0,0,1,1.0,0.0,255,1.0,0.0,4
411,24,9,234,997,28,1.0,0.0,255,1.0,0.0,4
105147,24,9,316,1551,38,1.0,0.0,255,1.0,0.0,4
20216,24,1,0,0,1,1.0,0.0,250,1.0,0.0,4
10847,24,9,331,1650,7,1.0,0.0,255,1.0,0.0,4
81135,20,9,2056,0,1,1.0,0.0,31,0.09,0.07,4
78166,12,9,44,133,133,0.99,0.02,220,0.86,0.02,4
58028,24,1,0,0,1,1.0,0.0,255,1.0,0.0,4
116134,24,9,307,2698,7,1.0,0.0,252,0.99,0.01,4
66667,24,9,222,593,7,1.0,0.0,255,1.0,0.0,4
16181,24,9,220,695,6,1.0,0.0,255,1.0,0.0,4
123010,24,9,338,819,16,1.0,0.0,255,1.0,0.0,4
117829,44,9,3775,0,22,0.05,0.41,1,0.01,0.1,4
23992,24,9,263,1053,1,1.0,0.0,243,0.95,0.01,4
119972,24,9,317,3370,13,1.0,0.0,255,1.0,0.0,4
123695,64,9,181,0,2,0.5,1.0,39,0.15,0.01,4
76716,24,9,221,1421,15,1.0,0.0,255,1.0,0.0,4
83431,44,9,147,105,1,1.0,0.0,2,0.01,0.89,4
124372,24,9,297,3805,4,1.0,0.0,255,1.0,0.0,4
80919,54,9,2373,392,1,1.0,0.0,173,0.77,0.05,4
44527,43,9,48,48,1,1.0,0.0,9,0.43,0.1,4
14653,12,9,45,141,323,1.0,0.0,251,0.98,0.01,4
100828,24,9,232,9534,1,1.0,0.0,249,1.0,0.0,4
72841,24,9,315,1413,39,1.0,0.0,255,1.0,0.0,4
110370,24,9,203,784,4,1.0,0.0,255,1.0,0.0,4
58493,24,9,238,2225,13,1.0,0.0,255,1.0,0.0,4
73653,19,9,1415,4145,1,1.0,0.0,42,0.35,0.05,4
19926,24,9,202,6546,7,1.0,0.0,255,1.0,0.0,4
98324,24,9,212,1842,10,1.0,0.0,255,1.0,0.0,4
50143,12,9,43,72,284,1.0,0.0,254,1.0,0.01,4
122077,24,1,0,0,1,1.0,0.0,253,1.0,0.0,4
31983,24,9,329,10253,1,1.0,0.0,255,1.0,0.0,4
19557,20,9,2194619,0,2,1.0,0.0,66,0.21,0.18,4
34681,24,9,199,466,11,1.0,0.0,255,1.0,0.0,4
84802,24,9,299,337,12,1.0,0.0,255,1.0,0.0,4
111260,24,9,305,1651,11,1.0,0.0,255,1.0,0.0,4
83749,54,9,1333,370,1,1.0,0.0,178,0.87,0.04,4
49679,24,9,349,5208,13,1.0,0.0,235,1.0,0.0,4
50458,18,9,9,138,1,1.0,0.0,14,0.03,0.09,4
46858,49,9,105,146,1,1.0,0.0,9,0.82,0.27,4
122869,24,1,0,0,1,1.0,0.0,241,1.0,0.0,4
11730,54,9,2581,329,1,1.0,0.0,142,0.56,0.03,4
100825,24,9,149,597,1,1.0,0.0,255,1.0,0.0,4
75647,12,9,45,136,86,1.0,0.0,255,1.0,0.0,4
100442,20,9,12,0,1,1.0,0.0,10,0.04,0.61,4
88873,54,9,1387,338,1,1.0,0.0,180,0.71,0.07,4
120694,24,9,165,8886,1,1.0,0.0,255,1.0,0.0,4
46111,24,9,218,4682,1,1.0,0.0,255,1.0,0.0,4
45463,24,9,217,1239,14,1.0,0.0,255,1.0,0.0,4
125362,19,9,332,1063,1,1.0,0.0,2,0.29,0.29,4
79591,24,9,223,6344,2,1.0,0.0,255,1.0,0.0,4
50875,60,4,573,17335,2,1.0,0.0,30,0.12,0.05,4
2014,54,9,1267,330,1,1.0,0.0,136,0.78,0.02,4
33185,24,9,544,15302,9,1.0,0.0,255,1.0,0.0,4
46,24,9,255,861,44,1.0,0.0,255,1.0,0.0,4
84242,24,9,220,1958,6,1.0,0.0,255,1.0,0.0,4
114937,54,9,2125,332,1,1.0,0.0,246,0.96,0.01,4
85683,24,1,0,0,1,1.0,0.0,214,0.84,0.02,4
49643,12,9,44,73,69,1.0,0.0,254,1.0,0.01,4
86252,12,9,111,39,1,1.0,0.0,15,1.0,0.0,4
80287,54,9,1983,326,1,1.0,0.0,27,0.12,0.47,4
100929,24,1,0,0,1,1.0,0.0,255,1.0,0.0,4
7216,12,9,46,75,127,1.0,0.0,228,0.89,0.01,4
48846,44,9,146,105,1,1.0,0.0,1,0.0,0.64,4
80703,24,9,243,301,6,1.0,0.0,255,1.0,0.0,4
55004,54,9,1942,332,1,1.0,0.0,143,0.56,0.03,4
71161,12,9,44,113,3,0.67,0.67,240,0.94,0.01,4
86518,54,9,2043,338,1,1.0,0.0,166,0.5,0.09,4
8568,12,9,45,77,254,1.0,0.0,254,1.0,0.01,4
52316,24,9,290,1844,3,1.0,0.0,233,1.0,0.0,4
44455,24,9,227,626,9,1.0,0.0,255,1.0,0.0,4
119387,24,9,277,2295,1,1.0,0.0,47,1.0,0.0,4
89022,44,9,146,105,1,1.0,0.0,1,0.0,0.86,4
34967,12,9,43,43,7,1.0,0.0,251,0.98,0.01,4
33718,24,9,232,379,11,1.0,0.0,255,1.0,0.0,4
7050,19,9,339,1072,1,1.0,0.0,61,0.24,0.02,4
51496,24,9,338,255,23,1.0,0.0,255,1.0,0.0,4
94555,24,9,341,745,2,1.0,0.0,255,1.0,0.0,4
112000,24,9,210,1048,4,1.0,0.0,255,1.0,0.0,4
20393,24,9,218,762,14,1.0,0.0,255,1.0,0.0,4
20850,12,9,34,0,1,1.0,0.0,35,0.2,0.05,4
123637,12,9,43,122,23,1.0,0.0,98,0.61,0.02,4
7629,24,9,188,2057,3,1.0,0.0,255,1.0,0.0,4
55754,24,9,314,1415,6,1.0,0.0,174,1.0,0.0,4
1337,24,9,200,267,6,1.0,0.0,255,1.0,0.0,4
113420,20,9,12,0,1,1.0,0.0,85,0.39,0.04,4
13230,49,9,105,146,2,1.0,0.0,235,0.92,0.01,4
123922,12,9,42,42,8,1.0,0.0,233,0.91,0.01,4
30684,24,9,284,25925,4,1.0,0.0,255,1.0,0.0,4
72972,24,9,332,488,1,1.0,0.0,255,1.0,0.0,4
46177,24,9,226,4624,1,1.0,0.0,255,1.0,0.0,4
52428,24,9,251,1700,30,1.0,0.0,255,1.0,0.0,4
110713,24,9,196,3629,8,1.0,0.0,255,1.0,0.0,4
62657,12,9,42,142,72,1.0,0.0,254,1.0,0.01,4
64667,20,9,6601,0,20,1.0,0.0,105,0.75,0.08,4
106223,20,9,22,0,2,1.0,0.0,30,0.12,0.64,4
71883,24,9,247,1330,8,1.0,0.0,255,1.0,0.0,4
10850,24,9,242,175,1,1.0,0.0,255,1.0,0.0,4
16541,24,9,517,7131,18,1.0,0.0,255,1.0,0.0,4
63534,24,9,233,2239,6,1.0,0.0,247,0.97,0.01,4
2546,24,9,302,2348,4,1.0,0.0,255,1.0,0.0,4
110213,20,9,19,0,1,1.0,0.0,60,0.24,0.02,4
99193,24,9,215,864,6,1.0,0.0,255,1.0,0.0,4
69412,24,9,242,1049,5,1.0,0.0,255,1.0,0.0,4
54342,24,9,389,858,2,1.0,0.0,255,1.0,0.0,4
4865,24,9,234,421,3,1.0,0.0,255,1.0,0.0,4
80001,24,1,0,0,1,1.0,0.0,208,1.0,0.0,4
