,service,flag,src_bytes,dst_bytes,count,same_srv_rate,diff_srv_rate,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,labels
65052,23,9,256,2151,6,1.0,0.0,255,1.0,0.0,4
42228,23,9,176,8499,1,1.0,0.0,255,1.0,0.0,4
101014,23,9,215,315,39,1.0,0.0,255,1.0,0.0,4
42914,23,9,332,279,2,1.0,0.0,251,0.98,0.01,4
91553,23,9,327,392,12,1.0,0.0,255,1.0,0.0,4
31273,23,9,299,12471,6,1.0,0.0,255,1.0,0.0,4
101968,23,9,279,440,12,1.0,0.0,255,1.0,0.0,4
117011,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
95123,12,9,34,0,1,1.0,0.0,1,0.25,0.75,4
78256,12,9,42,42,172,1.0,0.0,255,1.0,0.0,4
98793,23,9,234,338,14,1.0,0.0,255,1.0,0.0,4
60559,47,9,105,145,7,0.14,0.29,229,0.9,0.01,4
94210,23,9,390,9127,35,1.0,0.0,255,1.0,0.0,4
106683,20,9,2194619,0,3,1.0,0.0,99,0.45,0.03,4
89423,23,9,352,3461,3,1.0,0.0,255,1.0,0.0,4
101141,23,9,193,1395,24,1.0,0.0,255,1.0,0.0,4
82773,23,9,186,520,14,1.0,0.0,255,1.0,0.0,4
106454,23,9,250,379,7,1.0,0.0,255,1.0,0.0,4
102563,12,9,46,112,165,1.0,0.0,252,0.99,0.01,4
88572,23,9,389,10134,11,1.0,0.0,255,1.0,0.0,4
46691,42,9,516,4,181,1.0,0.0,181,1.0,0.0,4
51131,23,9,207,2446,10,1.0,0.0,255,1.0,0.0,4
55689,23,9,247,19361,2,1.0,0.0,255,1.0,0.0,4
124188,23,9,260,22368,1,1.0,0.0,255,1.0,0.0,4
77287,23,9,335,3608,16,1.0,0.0,255,1.0,0.0,4
82114,23,9,233,2472,2,1.0,0.0,255,1.0,0.0,4
25254,23,9,239,339,13,1.0,0.0,255,1.0,0.0,4
84278,23,9,440,3110,7,1.0,0.0,255,1.0,0.0,4
114701,23,9,204,616,3,1.0,0.0,255,1.0,0.0,4
6015,23,9,176,2207,1,1.0,0.0,255,1.0,0.0,4
52002,23,9,263,980,8,1.0,0.0,255,1.0,0.0,4
92416,23,9,170,5898,1,1.0,0.0,255,1.0,0.0,4
50353,42,9,145,105,1,1.0,0.0,1,0.0,0.44,4
80569,20,9,192,0,2,1.0,0.0,22,0.18,0.14,4
4671,20,9,748,0,1,1.0,0.0,79,0.37,0.02,4
46175,23,9,340,586,4,1.0,0.0,255,1.0,0.0,4
35417,23,9,206,1694,12,1.0,0.0,255,1.0,0.0,4
62426,51,9,1314,328,1,1.0,0.0,110,0.81,0.03,4
55795,12,9,44,44,135,1.0,0.0,247,0.97,0.01,4
34425,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
101673,23,9,280,1771,24,1.0,0.0,255,1.0,0.0,4
73516,23,9,243,1763,5,1.0,0.0,255,1.0,0.0,4
14231,51,9,1018,330,1,1.0,0.0,161,0.68,0.04,4
29676,23,9,149,9692,1,1.0,0.0,255,1.0,0.0,4
46199,23,9,182,1370,22,1.0,0.0,255,1.0,0.0,4
10501,19,9,284,903,1,1.0,0.0,37,0.28,0.03,4
92881,23,9,246,8886,2,1.0,0.0,255,1.0,0.0,4
61197,23,9,378,14060,17,1.0,0.0,255,1.0,0.0,4
19418,23,9,279,2430,7,1.0,0.0,255,1.0,0.0,4
28127,20,9,190,0,1,1.0,0.0,37,0.17,0.06,4
78104,23,9,203,914,11,1.0,0.0,255,1.0,0.0,4
77803,23,9,217,1800,11,1.0,0.0,255,1.0,0.0,4
83768,20,9,71,0,2,0.5,1.0,5,0.02,0.06,4
64676,23,9,217,330,17,1.0,0.0,255,1.0,0.0,4
110059,23,9,327,18798,1,1.0,0.0,31,1.0,0.0,4
71104,20,9,491,0,2,1.0,0.0,95,0.5,0.05,4
79737,23,9,169,2183,1,1.0,0.0,255,1.0,0.0,4
79528,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
47925,23,9,257,3973,1,1.0,0.0,255,1.0,0.0,4
37182,23,9,339,185,2,1.0,0.0,255,1.0,0.0,4
105102,42,9,147,0,1,1.0,0.0,3,0.01,0.2,4
44355,12,9,46,46,134,1.0,0.0,255,1.0,0.0,4
46324,4,9,10,36,1,1.0,0.0,9,1.0,0.0,4
112872,23,9,187,1046,10,1.0,0.0,255,1.0,0.0,4
32243,42,9,59,0,12,0.08,0.17,1,0.02,0.08,4
120801,23,9,193,307,18,1.0,0.0,255,1.0,0.0,4
103456,23,9,213,10044,20,1.0,0.0,255,1.0,0.0,4
100481,23,9,342,286,9,1.0,0.0,255,1.0,0.0,4
46895,47,9,105,147,2,1.0,0.0,211,0.83,0.01,4
12323,23,9,157,18961,4,1.0,0.0,255,1.0,0.0,4
82789,12,9,44,71,274,1.0,0.01,254,1.0,0.01,4
116229,23,9,332,636,3,1.0,0.0,255,1.0,0.0,4
44027,23,9,237,398,21,1.0,0.0,255,1.0,0.0,4
68530,12,9,45,133,11,1.0,0.0,254,1.0,0.01,4
65325,23,9,315,788,17,1.0,0.0,255,1.0,0.0,4
52258,20,9,641,0,1,1.0,0.0,92,1.0,0.0,4
71785,23,9,197,1742,5,1.0,0.0,155,1.0,0.0,4
5778,23,9,301,3660,22,1.0,0.0,255,1.0,0.0,4
36780,20,9,501760,0,2,1.0,0.0,48,0.4,0.03,4
76933,20,9,7422,0,7,1.0,0.0,121,0.63,0.1,4
90368,20,9,194,0,1,1.0,0.0,30,0.14,0.02,4
86913,23,9,216,12425,2,1.0,0.0,255,1.0,0.0,4
95299,23,9,265,22926,4,1.0,0.0,254,1.0,0.0,4
57127,23,9,203,1115,7,1.0,0.0,255,1.0,0.0,4
813,23,9,336,1294,21,1.0,0.0,255,1.0,0.0,4
98475,23,9,203,236,10,1.0,0.0,255,1.0,0.0,4
85063,20,9,10272,0,11,1.0,0.0,17,0.81,0.14,4
93583,51,9,1589,332,1,1.0,0.0,157,0.6,0.02,4
31617,12,9,46,128,77,1.0,0.0,254,1.0,0.01,4
94845,23,9,339,2477,17,1.0,0.0,255,1.0,0.0,4
23875,20,9,852,0,5,1.0,0.0,41,0.16,0.02,4
61125,23,9,215,940,6,1.0,0.0,255,1.0,0.0,4
118325,51,9,693,363,1,1.0,0.0,96,0.49,0.03,4
112448,12,9,45,134,147,1.0,0.0,255,1.0,0.0,4
43043,23,9,207,1527,3,1.0,0.0,255,1.0,0.0,4
56463,23,9,248,1374,7,1.0,0.0,255,1.0,0.0,4
47957,12,9,44,115,1,1.0,0.0,234,0.92,0.01,4
28100,23,9,284,124,1,1.0,0.0,255,1.0,0.0,4
76905,23,9,327,2245,7,1.0,0.0,255,1.0,0.0,4
82666,23,9,315,2731,4,1.0,0.0,255,1.0,0.0,4
75336,23,9,206,2097,5,1.0,0.0,255,1.0,0.0,4
7289,51,9,926,332,1,1.0,0.0,97,0.38,0.03,4
110590,23,9,250,523,17,1.0,0.0,255,1.0,0.0,4
95694,23,5,0,0,1,1.0,0.0,255,1.0,0.0,4
52433,23,9,317,2313,26,1.0,0.0,255,1.0,0.0,4
65028,23,9,193,9998,4,1.0,0.0,255,1.0,0.0,4
101365,18,9,10,139,1,1.0,0.0,8,0.03,0.02,4
91733,12,9,46,485,143,1.0,0.0,223,0.87,0.01,4
32899,47,9,105,146,2,1.0,0.0,233,0.91,0.01,4
59288,20,9,3888,0,6,1.0,0.0,12,0.05,0.02,4
66490,61,9,183,0,2,0.5,1.0,12,0.05,0.01,4
59539,23,9,267,1619,1,1.0,0.0,224,0.88,0.01,4
79649,23,9,272,1215,2,1.0,0.0,255,1.0,0.0,4
98875,23,9,242,320,8,1.0,0.0,255,1.0,0.0,4
71582,12,9,44,44,126,1.0,0.0,254,1.0,0.01,4
6404,51,9,1682,328,1,1.0,0.0,207,1.0,0.0,4
27437,23,9,322,2014,1,1.0,0.0,255,1.0,0.0,4
62253,23,9,252,1564,10,1.0,0.0,255,1.0,0.0,4
74060,12,9,44,74,190,1.0,0.0,206,0.81,0.01,4
73591,23,9,295,2147,16,1.0,0.0,255,1.0,0.0,4
37017,20,9,3909,0,10,1.0,0.0,120,0.61,0.02,4
54136,23,9,338,803,2,1.0,0.0,255,1.0,0.0,4
51309,12,9,45,72,20,1.0,0.0,252,0.99,0.01,4
37890,23,9,302,1054,3,1.0,0.0,255,1.0,0.0,4
45052,19,9,1490,4152,1,1.0,0.0,7,0.5,0.14,4
76936,12,9,44,44,20,1.0,0.0,255,1.0,0.0,4
83448,23,9,243,5083,6,1.0,0.0,255,1.0,0.0,4
85999,42,9,3775,0,22,0.05,0.77,1,0.01,0.1,4
40908,51,9,1831,410,1,1.0,0.0,118,0.93,0.14,4
96928,12,9,44,72,198,1.0,0.0,254,1.0,0.01,4
40868,23,6,142,21900,1,1.0,0.0,255,1.0,0.0,4
17031,23,9,196,1784,10,1.0,0.0,255,1.0,0.0,4
104477,12,9,36,101,1,1.0,0.0,190,0.75,0.01,4
67162,12,9,43,43,120,1.0,0.0,224,0.88,0.01,4
95990,23,9,297,3306,13,1.0,0.0,255,1.0,0.0,4
71929,42,9,146,105,5,0.2,0.6,1,0.0,0.68,4
39511,51,9,957,328,1,1.0,0.0,80,0.73,0.03,4
54678,51,9,523,331,1,1.0,0.0,28,0.8,0.09,4
94914,12,9,45,45,132,0.99,0.02,254,1.0,0.01,4
15397,23,9,259,448,10,1.0,0.0,255,1.0,0.0,4
124459,42,9,516,4,352,1.0,0.0,255,1.0,0.0,4
94341,23,9,235,314,3,1.0,0.0,255,1.0,0.0,4
103132,23,9,223,5971,15,1.0,0.0,255,1.0,0.0,4
51104,23,9,184,321,7,1.0,0.0,255,1.0,0.0,4
90911,23,9,331,1529,21,1.0,0.0,255,1.0,0.0,4
48347,23,9,222,1565,11,1.0,0.0,255,1.0,0.0,4
79397,23,9,212,2531,5,1.0,0.0,132,1.0,0.0,4
8230,23,9,197,8346,4,1.0,0.0,53,1.0,0.0,4
36144,23,9,309,1528,6,1.0,0.0,255,1.0,0.0,4
30939,20,9,2194619,0,1,1.0,0.0,51,0.29,0.24,4
58868,23,9,292,7918,7,1.0,0.0,255,1.0,0.0,4
121455,51,9,876,276,1,1.0,0.0,141,0.87,0.03,4
92081,12,9,31,0,1,1.0,0.0,33,0.1,0.04,4
29177,51,9,2512,329,1,1.0,0.0,132,0.52,0.01,4
17251,45,9,52,1163,1,1.0,0.0,1,1.0,0.0,4
59170,23,9,294,1563,12,1.0,0.0,255,1.0,0.0,4
48683,51,9,1869,390,1,1.0,0.0,80,0.61,0.06,4
61278,23,9,215,394,9,1.0,0.0,255,1.0,0.0,4
103191,42,9,7162,0,4,0.25,0.5,1,0.01,0.06,4
116809,51,9,1038,334,1,1.0,0.0,203,0.8,0.02,4
90052,12,9,46,140,69,1.0,0.0,255,1.0,0.0,4
79996,20,9,11,0,1,1.0,0.0,32,0.24,0.05,4
117340,12,9,44,137,27,1.0,0.0,133,0.73,0.01,4
27876,18,9,6,0,1,1.0,0.0,13,0.05,0.06,4
71494,23,9,324,17023,6,1.0,0.0,255,1.0,0.0,4
90513,23,9,206,3127,4,1.0,0.0,255,1.0,0.0,4
5092,23,9,314,1614,16,1.0,0.0,255,1.0,0.0,4
37685,0,6,45056,48484,1,1.0,0.0,7,0.15,0.04,4
31482,51,9,1596,392,1,1.0,0.0,173,0.72,0.06,4
10447,12,9,46,112,127,1.0,0.0,182,0.74,0.02,4
494,23,9,325,12884,5,1.0,0.0,72,1.0,0.0,4
36998,23,9,208,835,7,1.0,0.0,255,1.0,0.0,4
13669,23,9,199,5137,12,1.0,0.0,255,1.0,0.0,4
9323,42,9,4539,0,21,0.05,0.29,1,0.0,0.04,4
123062,23,9,264,3045,2,1.0,0.0,255,1.0,0.0,4
32366,23,9,224,975,19,1.0,0.0,255,1.0,0.0,4
12921,51,9,2972,371,1,1.0,0.0,171,0.89,0.11,4
86021,42,9,146,105,1,1.0,0.0,1,0.0,0.79,4
118321,12,9,45,167,76,1.0,0.0,208,0.82,0.02,4
10544,23,9,214,310,7,1.0,0.0,255,1.0,0.0,4
41049,12,9,43,44,2,1.0,0.0,10,0.83,0.25,4
45991,23,9,286,4520,1,1.0,0.0,96,1.0,0.0,4
10504,23,9,236,26817,9,1.0,0.0,255,1.0,0.0,4
45157,23,9,247,6534,7,1.0,0.0,255,1.0,0.0,4
47784,23,9,210,481,4,1.0,0.0,255,1.0,0.0,4
116672,23,9,192,2241,10,1.0,0.0,255,1.0,0.0,4
108457,42,9,147,105,1,1.0,0.0,3,0.01,0.55,4
90356,23,9,207,8226,7,1.0,0.0,255,1.0,0.0,4
90421,12,9,45,78,225,1.0,0.0,224,0.88,0.01,4
61869,12,9,30,0,1,1.0,0.0,4,0.05,0.11,4
2232,23,1,0,0,1,1.0,0.0,118,1.0,0.0,4
103267,51,9,1385,332,1,1.0,0.0,116,0.52,0.04,4
100367,20,9,2194619,0,2,1.0,0.0,49,0.29,0.06,4
66876,20,9,637,0,5,1.0,0.0,31,0.3,0.05,4
47836,23,9,352,7823,16,1.0,0.0,255,1.0,0.0,4
32148,47,9,105,0,1,1.0,0.0,14,0.82,0.18,4
46515,23,9,299,950,5,1.0,0.0,255,1.0,0.0,4
40126,61,9,181,0,3,0.67,0.67,92,0.36,0.01,4
76670,23,9,316,1423,14,1.0,0.0,255,1.0,0.0,4
46777,42,9,516,4,204,1.0,0.0,204,1.0,0.0,4
80309,42,9,147,105,5,0.4,0.6,2,0.01,0.85,4
108016,23,9,265,4095,3,1.0,0.0,39,1.0,0.0,4
79315,23,1,0,0,1,1.0,0.0,33,1.0,0.0,4
44627,12,9,45,139,72,0.99,0.03,237,0.93,0.01,4
51616,23,9,358,365,1,1.0,0.0,240,1.0,0.0,4
17905,23,9,315,1177,4,1.0,0.0,255,1.0,0.0,4
10530,51,9,11737,1549,1,1.0,0.0,122,0.48,0.02,4
9094,23,1,0,0,25,1.0,0.0,189,1.0,0.0,4
25278,61,9,78,0,39,0.23,0.05,22,0.09,0.01,4
90071,23,9,293,1142,5,1.0,0.0,105,1.0,0.0,4
113031,23,9,210,2662,6,1.0,0.0,255,1.0,0.0,4
67319,23,9,211,392,11,1.0,0.0,255,1.0,0.0,4
69605,20,9,9,0,2,1.0,0.0,122,0.46,0.44,4
19159,12,9,32,0,1,1.0,0.0,12,0.06,0.03,4
15143,20,9,12241,0,11,1.0,0.0,56,0.22,0.05,4
97153,23,9,284,11676,7,1.0,0.0,255,1.0,0.0,4
83014,23,5,0,0,2,1.0,0.0,255,1.0,0.0,4
62970,51,9,2432,333,1,1.0,0.0,70,0.86,0.05,4
64573,51,9,966,387,1,1.0,0.0,159,0.73,0.14,4
65700,23,9,318,4337,2,1.0,0.0,255,1.0,0.0,4
117484,47,9,105,146,4,0.25,0.5,231,0.91,0.01,4
51161,51,9,991,332,1,1.0,0.0,106,0.42,0.03,4
73812,51,9,549,325,1,1.0,0.0,139,0.54,0.02,4
11591,20,9,192,0,1,1.0,0.0,144,0.56,0.03,4
121074,23,9,285,12884,1,1.0,0.0,174,1.0,0.0,4
51026,23,9,199,12616,3,1.0,0.0,255,1.0,0.0,4
28937,23,9,290,392,37,1.0,0.0,255,1.0,0.0,4
45996,23,9,210,8539,15,1.0,0.0,255,1.0,0.0,4
181,51,9,2078,333,1,1.0,0.0,117,0.31,0.03,4
123740,20,9,637,0,6,1.0,0.0,105,0.41,0.03,4
63688,23,9,306,3313,14,1.0,0.0,255,1.0,0.0,4
94824,12,9,46,46,4,1.0,0.0,252,0.99,0.01,4
55899,23,9,200,893,9,1.0,0.0,255,1.0,0.0,4
26869,23,9,300,1217,22,1.0,0.0,255,1.0,0.0,4
93474,23,9,223,403,21,1.0,0.0,255,1.0,0.0,4
21450,12,9,46,130,42,1.0,0.0,254,1.0,0.01,4
10878,23,9,325,3636,7,1.0,0.0,255,1.0,0.0,4
26196,23,9,220,843,12,1.0,0.0,255,1.0,0.0,4
72402,20,9,965,0,9,1.0,0.0,65,0.49,0.02,4
86128,23,9,230,2507,5,1.0,0.0,255,1.0,0.0,4
52319,23,9,234,1191,5,1.0,0.0,255,1.0,0.0,4
19254,20,9,3482,0,1,1.0,0.0,48,0.22,0.03,4
12567,23,9,213,13357,1,1.0,0.0,255,1.0,0.0,4
53697,51,9,1261,330,1,1.0,0.0,80,0.36,0.04,4
48039,57,9,105,1354,1,1.0,0.0,4,0.03,0.04,4
101551,23,9,289,6329,9,1.0,0.0,255,1.0,0.0,4
5732,23,9,352,1010,33,1.0,0.0,255,1.0,0.0,4
87090,23,9,222,6060,5,1.0,0.0,255,1.0,0.0,4
114015,23,9,250,719,8,1.0,0.0,255,1.0,0.0,4
61081,12,9,42,116,208,1.0,0.0,255,1.0,0.0,4
123457,12,9,46,46,132,1.0,0.0,255,1.0,0.0,4
37284,23,9,183,361,17,1.0,0.0,255,1.0,0.0,4
119585,51,9,3056,325,1,1.0,0.0,161,0.68,0.02,4
85235,23,9,247,391,3,1.0,0.0,255,1.0,0.0,4
38578,23,9,300,748,3,1.0,0.0,255,1.0,0.0,4
41028,23,9,229,2039,3,1.0,0.0,255,1.0,0.0,4
64408,23,9,192,1492,6,1.0,0.0,228,1.0,0.0,4
125965,51,9,2233,365,1,1.0,0.0,2,1.0,0.0,4
99309,47,9,105,146,7,0.14,0.29,242,0.95,0.01,4
1668,20,9,8766,0,4,1.0,0.0,97,1.0,0.0,4
105019,23,9,221,1725,21,1.0,0.0,255,1.0,0.0,4
118231,23,9,228,452,8,1.0,0.0,255,1.0,0.0,4
59366,41,9,48,48,1,1.0,0.0,20,0.5,0.08,4
11280,23,9,213,3051,1,1.0,0.0,255,1.0,0.0,4
52503,23,9,221,1215,4,1.0,0.0,255,1.0,0.0,4
19507,19,9,239,769,1,1.0,0.0,71,0.28,0.03,4
104354,51,9,1374,332,1,1.0,0.0,176,0.66,0.02,4
80942,20,9,2194619,0,2,1.0,0.0,84,0.32,0.16,4
11995,23,9,208,757,3,1.0,0.0,255,1.0,0.0,4
112665,23,9,218,1718,7,1.0,0.0,255,1.0,0.0,4
42863,23,9,321,361,1,1.0,0.0,255,1.0,0.0,4
275,23,9,222,771,8,1.0,0.0,255,1.0,0.0,4
50269,23,9,338,555,20,1.0,0.0,255,1.0,0.0,4
4155,61,9,181,0,2,0.5,1.0,5,0.02,0.01,4
39852,42,9,422,4,502,1.0,0.0,255,1.0,0.0,4
53732,23,9,217,10205,1,1.0,0.0,255,1.0,0.0,4
90609,12,9,42,42,5,1.0,0.0,238,0.93,0.01,4
34124,23,9,309,2268,16,1.0,0.0,255,1.0,0.0,4
45446,23,9,204,3433,13,1.0,0.0,255,1.0,0.0,4
28629,23,9,256,2670,11,1.0,0.0,255,1.0,0.0,4
18018,23,9,306,1075,7,1.0,0.0,251,0.98,0.01,4
76874,57,9,69,906,1,1.0,0.0,12,0.23,0.06,4
100718,23,9,286,588,3,1.0,0.0,255,1.0,0.0,4
54159,51,9,848,325,1,1.0,0.0,89,0.82,0.05,4
49279,23,9,325,255,20,1.0,0.0,255,1.0,0.0,4
11701,23,9,527,7055,2,1.0,0.0,255,1.0,0.0,4
73574,51,9,2893,375,1,1.0,0.0,171,0.64,0.06,4
8941,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
71305,23,9,315,1396,19,1.0,0.0,255,1.0,0.0,4
68964,23,9,226,983,19,1.0,0.0,255,1.0,0.0,4
15662,23,9,211,1349,5,1.0,0.0,255,1.0,0.0,4
75016,23,9,230,514,11,1.0,0.0,76,1.0,0.0,4
92596,23,9,305,14313,2,1.0,0.0,255,1.0,0.0,4
105975,47,9,105,146,4,0.25,0.5,239,0.94,0.01,4
27120,12,9,46,128,80,0.99,0.03,165,0.77,0.02,4
18175,23,9,243,201,6,1.0,0.0,255,1.0,0.0,4
31424,51,9,1404,328,1,1.0,0.0,131,0.74,0.03,4
123482,23,9,335,728,20,1.0,0.0,255,1.0,0.0,4
23669,23,9,188,265,11,1.0,0.0,255,1.0,0.0,4
16622,20,9,252,0,1,1.0,0.0,9,0.04,0.02,4
14738,51,9,1055,331,1,1.0,0.0,165,0.7,0.03,4
26832,23,9,318,337,4,1.0,0.0,255,1.0,0.0,4
96454,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
71066,23,9,294,1721,8,1.0,0.0,255,1.0,0.0,4
46981,57,9,3131,45415,1,1.0,0.0,10,0.09,0.72,4
61033,14,9,30,0,2,1.0,0.0,202,1.0,0.0,4
90398,23,9,242,8729,6,1.0,0.0,255,1.0,0.0,4
2290,23,9,221,545,2,1.0,0.0,255,1.0,0.0,4
26798,20,9,2191,0,2,1.0,0.0,108,0.42,0.03,4
10258,23,9,194,17192,1,1.0,0.0,255,1.0,0.0,4
60126,23,9,265,695,23,1.0,0.0,255,1.0,0.0,4
87018,23,9,224,614,5,1.0,0.0,255,1.0,0.0,4
3507,23,9,215,2664,1,1.0,0.0,255,1.0,0.0,4
28604,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
36864,51,9,1282,287,1,1.0,0.0,173,0.63,0.04,4
77833,23,9,355,820,9,1.0,0.0,255,1.0,0.0,4
90444,61,9,182,0,3,0.33,1.0,5,0.02,0.01,4
17000,23,9,234,34237,4,1.0,0.0,255,1.0,0.0,4
75858,23,9,243,389,2,1.0,0.0,255,1.0,0.0,4
75310,23,9,222,481,3,1.0,0.0,255,1.0,0.0,4
27571,23,9,196,172,4,1.0,0.0,213,1.0,0.0,4
65203,20,9,7280,0,11,1.0,0.0,67,0.23,0.01,4
11636,23,9,316,1247,14,1.0,0.0,255,1.0,0.0,4
52691,23,9,297,2507,4,1.0,0.0,254,1.0,0.01,4
114874,12,9,42,42,5,1.0,0.0,239,0.94,0.01,4
55878,51,9,12973,1437,1,1.0,0.0,136,0.44,0.02,4
119166,12,9,43,75,112,1.0,0.0,254,1.0,0.01,4
70308,23,9,228,260,7,1.0,0.0,255,1.0,0.0,4
90568,12,9,42,135,71,1.0,0.0,255,1.0,0.0,4
13212,12,9,44,161,23,1.0,0.0,254,1.0,0.01,4
39664,12,9,42,42,6,1.0,0.0,233,0.91,0.01,4
51016,51,9,1085,338,1,1.0,0.0,177,0.61,0.06,4
109705,12,9,44,44,109,1.0,0.0,252,0.99,0.01,4
47559,23,9,245,1713,9,1.0,0.0,255,1.0,0.0,4
72806,51,9,637,494,1,1.0,0.0,244,1.0,0.0,4
44079,47,9,105,147,8,0.12,0.25,228,0.89,0.01,4
29142,23,1,0,0,1,1.0,0.0,114,1.0,0.0,4
109521,20,9,854,0,3,1.0,0.0,82,0.35,0.02,4
44237,23,9,310,14185,11,1.0,0.0,255,1.0,0.0,4
60631,12,9,45,81,184,0.99,0.01,254,1.0,0.01,4
66140,23,1,0,0,2,1.0,0.0,255,1.0,0.0,4
7107,23,9,244,1610,8,1.0,0.0,255,1.0,0.0,4
76637,23,1,0,0,13,1.0,0.0,198,1.0,0.0,4
64754,23,9,198,6707,14,1.0,0.0,255,1.0,0.0,4
16934,23,9,207,27865,4,1.0,0.0,255,1.0,0.0,4
118536,23,1,0,0,1,1.0,0.0,141,1.0,0.0,4
21959,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
111684,23,9,310,1585,3,1.0,0.0,255,1.0,0.0,4
79486,23,9,265,451,5,1.0,0.0,255,1.0,0.0,4
94970,23,9,240,1150,10,1.0,0.0,255,1.0,0.0,4
72249,23,9,297,799,11,1.0,0.0,255,1.0,0.0,4
66030,23,9,233,1532,2,1.0,0.0,255,1.0,0.0,4
99124,23,9,228,593,8,1.0,0.0,255,1.0,0.0,4
46729,23,9,202,1330,10,1.0,0.0,255,1.0,0.0,4
53355,51,9,1176,331,1,1.0,0.0,157,1.0,0.0,4
69458,51,9,1712,406,1,1.0,0.0,135,0.36,0.04,4
70511,51,9,764,332,1,1.0,0.0,182,0.67,0.03,4
85332,23,9,336,2431,1,1.0,0.0,255,1.0,0.0,4
85007,23,9,201,712,10,1.0,0.0,255,1.0,0.0,4
16414,12,9,46,133,145,1.0,0.0,255,1.0,0.0,4
27697,23,9,265,22189,1,1.0,0.0,255,1.0,0.0,4
104863,23,9,347,1600,10,1.0,0.0,255,1.0,0.0,4
98080,20,9,7012,0,8,1.0,0.0,45,0.26,0.03,4
124178,23,9,231,9356,1,1.0,0.0,255,1.0,0.0,4
22001,23,9,304,1380,6,1.0,0.0,229,0.9,0.01,4
122285,51,9,755,334,1,1.0,0.0,203,1.0,0.0,4
784,51,9,1301,335,1,1.0,0.0,114,0.24,0.1,4
23205,42,9,147,105,6,0.33,0.5,4,0.02,0.45,4
68874,23,9,176,604,1,1.0,0.0,255,1.0,0.0,4
35713,23,9,315,3370,2,1.0,0.0,255,1.0,0.0,4
40421,23,9,350,1577,1,1.0,0.0,255,1.0,0.0,4
63299,23,9,217,706,24,1.0,0.0,255,1.0,0.0,4
72266,23,9,260,50154,1,1.0,0.0,255,1.0,0.0,4
58429,23,9,227,1767,15,1.0,0.0,255,1.0,0.0,4
48816,12,9,43,127,80,0.98,0.04,242,0.95,0.01,4
67876,51,9,913,329,1,1.0,0.0,130,0.38,0.05,4
61523,23,9,299,2058,16,1.0,0.0,255,1.0,0.0,4
116652,23,9,341,9839,14,1.0,0.0,255,1.0,0.0,4
80571,23,9,235,269,21,1.0,0.0,255,1.0,0.0,4
117221,51,9,894,327,1,1.0,0.0,101,0.39,0.04,4
47797,12,9,45,134,13,1.0,0.0,255,1.0,0.0,4
80451,23,9,213,4708,6,1.0,0.0,255,1.0,0.0,4
82010,23,9,200,420,5,1.0,0.0,255,1.0,0.0,4
12652,12,9,88,0,1,1.0,0.0,68,0.6,0.03,4
50456,51,9,1387,328,1,1.0,0.0,119,0.92,0.02,4
58468,23,9,339,392,1,1.0,0.0,255,1.0,0.0,4
37681,23,9,267,1206,11,1.0,0.0,255,1.0,0.0,4
41050,23,9,323,1215,13,1.0,0.0,255,1.0,0.0,4
15021,23,9,242,8723,1,1.0,0.0,255,1.0,0.0,4
54556,51,9,1388,340,1,1.0,0.0,153,0.6,0.02,4
4382,51,9,1348,329,2,0.5,1.0,46,0.67,0.07,4
45475,57,9,74,20598,1,1.0,0.0,2,0.01,0.88,4
111588,23,1,0,0,1,1.0,0.0,255,1.0,0.0,4
117467,20,9,1363,0,5,1.0,0.0,11,0.92,0.17,4
98166,23,9,213,6004,1,1.0,0.0,255,1.0,0.0,4
100314,19,9,860,2586,1,1.0,0.0,31,0.34,0.04,4
48569,23,9,237,397,2,1.0,0.0,255,1.0,0.0,4
92192,42,9,147,105,4,0.5,0.5,3,0.01,0.64,4
48384,51,9,978,504,1,1.0,0.0,33,0.13,0.02,4
82186,23,9,240,4945,1,1.0,0.0,255,1.0,0.0,4
38918,23,9,282,334,19,1.0,0.0,255,1.0,0.0,4
80099,23,9,321,11485,16,1.0,0.0,255,1.0,0.0,4
80379,51,9,1349,326,1,1.0,0.0,12,0.05,0.64,4
47436,23,9,224,2019,29,1.0,0.0,255,1.0,0.0,4
55516,23,9,205,307,4,1.0,0.0,255,1.0,0.0,4
48560,18,9,10,178,1,1.0,0.0,27,0.09,0.09,4
120994,57,9,102,1347,1,1.0,0.0,2,0.5,1.0,4
101948,23,9,293,4841,1,1.0,0.0,255,1.0,0.0,4
11900,23,9,287,269,16,1.0,0.0,255,1.0,0.0,4
11723,23,9,227,5131,5,1.0,0.0,255,1.0,0.0,4
29029,23,9,224,667,23,1.0,0.0,255,1.0,0.0,4
17981,23,9,225,12922,10,1.0,0.0,255,1.0,0.0,4
117338,12,9,45,70,76,1.0,0.0,254,1.0,0.01,4
115964,23,9,225,3073,2,1.0,0.0,255,1.0,0.0,4
31452,42,9,8737,0,4,0.25,0.5,1,0.01,0.09,4
